Actual_cnt,decision_tree(CV)_pred,decision_tree_pred,elastic_net_model(CV)_pred,elastic_net_model_pred,gradient_boost(CV)_pred,gradient_boost_pred,lasso_model(CV)_pred,lasso_model_pred,randomforest_pred,random_forest(CV)_pred,random_forest_pred,ridge_model(CV)_pred,ridge_model_pred
4075,82.84926070883192,5870.0,-334.9199818061095,-4096.728753395973,52.39109185799059,2734.06110774358,-381.82448140916205,-52936.945666020474,63.67250044159978,66.98098865580005,5185.62,-381.82448140916205,-4094.0276566266
3456,82.84926070883192,5870.0,-359.9975864376064,-5494.778673307361,50.587081617737844,2805.2931473768404,-407.37095161710215,-79835.0082181595,63.20284726921855,66.66453020124546,5102.485,-407.37095161710215,-5492.387978573034
4023,82.84926070883192,6864.0,-216.5717300361903,-3642.4264205058835,53.81444045404298,2173.9535925871537,-249.87066385728576,-49036.51211181494,63.01035384782552,66.60289752763848,5266.1,-249.87066385728576,-3640.6053223074146
3243,82.84926070883192,6864.0,-39.14114950730036,-2281.882264030576,53.67866878845543,2122.299006341604,-55.512579372773985,-27560.4751733864,63.16846972731598,67.34413565672688,5239.875,-55.512579372773985,-2281.2879431892434
3624,82.84926070883192,6864.0,-134.66877229533128,-2902.5220457689093,53.88738547182152,2783.6862546035168,-158.8997568976451,-38760.49181851424,63.43161153555963,67.04420759919,5093.51,-158.8997568976451,-2901.365134024094
4509,82.84926070883192,6864.0,-15.71335132009083,-2459.0290678316733,54.21188665184128,2910.5397762372845,-34.61456938261587,-24678.52073960004,63.431540799804246,67.02999478723139,5167.375,-34.61456938261587,-2458.7457188085527
4579,82.84926070883192,6864.0,42.25362989928664,-1945.624627927658,53.07159489740318,2704.2964554033983,23.805308432351474,-8750.392179878829,63.42219289694149,66.8297548829643,5149.43,23.805308432351474,-1945.6003854028554
3761,82.84926070883192,5870.0,-225.78528988635722,-3823.342702541261,52.27660065888643,2527.817786909694,-263.19631461609504,-47339.9363194432,63.65906398987403,66.91754337610686,5185.62,-263.19631461609504,-3821.555520900692
4151,82.84926070883192,6864.0,-180.5120680462591,-3247.4320095057255,52.53691615507957,2775.5284950366586,-210.75853310013062,-41283.44843620893,63.336993507638844,66.74236087459519,5143.155,-210.75853310013062,-3245.8949364175537
2832,82.84926070883192,5870.0,-479.3438096767494,-5208.136741113159,51.98285934773677,1673.7074092642854,-533.1353668066013,-78679.03193473123,62.76512751320527,66.4715738625551,5248.305,-533.1353668066013,-5204.433832067241
2947,82.84926070883192,5870.0,-416.96517753327885,-4916.122075984229,51.95930895585432,1760.443117990869,-464.5317541188933,-75068.25612818733,62.97137552832166,67.22583083479098,5222.08,-464.5317541188933,-4912.936829016646
3784,82.84926070883192,6864.0,-308.14947179114273,-4055.9882537255316,53.74220121941893,2594.2574095632285,-348.0772881999367,-57276.281475882526,63.41817508383389,66.9807623194968,5093.51,-348.0772881999367,-4053.5750398104465
4375,82.84926070883192,6864.0,-74.85938660988168,-2412.2424453097437,54.0667023994387,2704.2964554033983,-98.725424619987,-23116.23782332879,63.418104348078494,66.96654950753819,5167.375,-98.725424619987,-2411.357469955731
2802,82.84926070883192,5870.0,-437.81112726718015,-4908.215807712914,51.526659732506545,2527.817786909694,-487.70072229550806,-74093.398373068,63.27461020679545,66.64084193663402,5114.715,-487.70072229550806,-4904.923357213379
3830,82.84926070883192,6864.0,-292.9823150713783,-4051.490193900679,54.0052847766803,2704.2964554033983,-330.13921509854237,-59160.107479481594,63.806646680020066,67.04063765296308,5221.34,-330.13921509854237,-4049.234547886749
3831,82.84926070883192,5870.0,-202.51144335401796,-3092.5799279125977,50.47475783505523,2599.049826542954,-234.08151482897517,-39356.80946307289,63.189410817492806,66.60108492155226,5102.485,-234.08151482897517,-3090.8052254958297
2169,82.84926070883192,6864.0,-603.4270904581365,-6581.248360076044,47.62768450966581,1515.8503868827463,-661.7285149275895,-111029.78863494306,61.98618053237954,64.30098634474354,5245.125,-661.7285149275895,-6577.112307023987
1529,82.84926070883192,6864.0,-513.1660223374112,-6193.886475722333,53.533484536052846,1916.0556855077182,-558.1848344546638,-111700.30788158742,63.15503327559023,67.28069037703368,5239.875,-558.1848344546638,-6190.432279127
3422,82.84926070883192,6864.0,-177.19567275222389,-2943.683818450623,53.74220121941893,2594.2574095632285,-203.19345066827728,-41056.75835239226,63.41817508383389,66.9807623194968,5093.51,-203.19345066827728,-2942.1469543252592
3922,82.84926070883192,5870.0,-133.86123885664992,-2741.705039297859,52.27526886582193,2527.817786909694,-160.92612598366543,-31464.6069548623,63.270521657932456,66.82527355449528,5128.96,-160.92612598366543,-2740.434167802286
4169,82.84926070883192,6864.0,-140.80896593213984,-3033.1563721390507,53.07159489740318,2704.2964554033983,-169.29529874149847,-35432.926553917474,63.42219289694149,66.8297548829643,5149.43,-169.29529874149847,-3031.896595821182
3005,82.84926070883192,5870.0,-361.29316251936115,-4312.50170173339,52.27660065888643,2527.817786909694,-408.2538694256971,-58741.61245455119,63.65906398987403,66.91754337610686,5185.62,-408.2538694256971,-4309.645095525728
4154,82.84926070883192,6864.0,-269.86885651378384,-4113.962467083534,52.53691615507957,2775.5284950366586,-308.3934545312457,-55851.76127565097,63.336993507638844,66.74236087459519,5143.155,-308.3934545312457,-4111.888929918981
4318,82.84926070883192,6864.0,-152.1312272336937,-3154.776066320764,53.669256201640394,1897.255561406582,-181.15583473494058,-37858.12764768717,62.94878526047384,66.53945224794529,5266.1,-181.15583473494058,-3153.3398607543973
2689,82.84926070883192,5870.0,-265.8896932820504,-4067.834618295849,51.95930895585432,1760.443117990869,-299.90618924962274,-60774.01687325244,62.97137552832166,67.22583083479098,5222.08,-299.90618924962274,-4065.7789987958067
3129,82.84926070883192,6864.0,-242.89958466286433,-3809.9302577804356,53.14347173291697,1831.3204542340377,-275.81239552381567,-55092.311883757335,63.156155892762825,67.45829974025543,5141.93,-275.81239552381567,-3809.3134314296476
3777,82.84926070883192,6864.0,-303.4629846729096,-4230.3643024012845,54.0667023994387,2704.2964554033983,-342.30919481351907,-61396.8197292792,63.418104348078494,66.96654950753819,5167.375,-342.30919481351907,-4228.06574075938
4773,82.84926070883192,6864.0,-147.898545563853,-3401.277467176004,53.07159489740318,2704.2964554033983,-178.05407933225388,-40569.809359287865,63.42219289694149,66.8297548829643,5149.43,-178.05407933225388,-3400.0693438737812
5062,82.84926070883192,6864.0,-27.52536509093479,-2457.645332360382,54.0052847766803,2704.2964554033983,-51.03250074082051,-18990.564882405015,63.806646680020066,67.04063765296308,5221.34,-51.03250074082051,-2457.1592705643834
3487,82.84926070883192,5870.0,-313.0302419134893,-4707.51569003768,50.47475783505523,2599.049826542954,-357.1255309008362,-64013.28971724834,63.189410817492806,66.60108492155226,5102.485,-357.1255309008362,-4705.24060275945
2732,82.84926070883192,6864.0,-226.221276881234,-4440.602405528968,53.669256201640394,1897.255561406582,-254.31599146754883,-70124.57038147973,62.94878526047384,66.53945224794529,5266.1,-254.31599146754883,-4439.068880529343
3389,82.84926070883192,6864.0,-124.01091189632223,-2808.750896803278,53.533484536052846,1916.0556855077182,-147.3659148060335,-36404.720360863124,63.15503327559023,67.28069037703368,5239.875,-147.3659148060335,-2807.5279528450797
4322,82.84926070883192,6864.0,-128.3490178785307,-3296.396273377714,53.74220121941893,2594.2574095632285,-154.720738602156,-41343.128515414406,63.41817508383389,66.9807623194968,5093.51,-154.720738602156,-3295.376140569707
4363,82.84926070883192,6864.0,8.236238762038717,-1952.090390693085,54.0667023994387,2704.2964554033983,-7.978853583884806,-15625.593911300806,63.418104348078494,66.96654950753819,5167.375,-7.978853583884806,-1951.832587298245
4990,82.84926070883192,6864.0,-67.72067009538154,-3001.333280298769,54.1960216191195,2966.0689681753424,-95.54639184944759,-27399.200009730484,63.362623098924914,66.63041998949187,5241.98,-95.54639184944759,-3000.625067855895
3194,82.84926070883192,5870.0,-241.2998203044787,-3697.0237943137167,50.930876067880206,2860.7457620097894,-279.06814919274933,-46236.504380688464,62.70246891576566,66.30214058910921,5118.23,-279.06814919274933,-3695.028216536416
4066,82.84926070883192,5870.0,-132.32831607742213,-3063.384055056085,52.24155375513007,2169.982775462851,-163.29175942725166,-31478.498504333485,62.301314246684704,66.17262953011206,5264.05,-163.29175942725166,-3062.0302772519785
3423,82.84926070883192,6864.0,-131.44550152919402,-3480.73774556849,53.795775959110685,2177.828198279662,-155.183828400243,-48538.2190407645,62.711009694495075,66.87047271356248,5255.62,-155.183828400243,-3479.671588537982
3333,82.84926070883192,6864.0,-283.6522018579066,-4066.953840149728,53.93293806185813,2839.2154465415747,-318.5158775632102,-61224.83819943512,62.965202779873216,66.5705446560256,5109.255,-318.5158775632102,-4064.801170332943
3956,82.84926070883192,6864.0,-193.20976260898175,-3307.5606556079656,54.2574392418779,2966.0689681753424,-221.85543365144957,-45900.54441060986,63.079620571022254,66.55633184406699,5183.12,-221.85543365144957,-3305.950479059079
4916,82.84926070883192,6864.0,-145.7910736237379,-3837.5871369846445,53.16724546326683,2966.0689681753424,-174.16984521979933,-50275.05392190355,62.93855785285516,66.48317679901233,5165.175,-174.16984521979933,-3836.5618144852697
5382,82.84926070883192,6864.0,-94.97770983201957,-4107.881877043852,54.1960216191195,2966.0689681753424,-122.6596148791273,-50224.73606193274,63.362623098924914,66.63041998949187,5241.98,-122.6596148791273,-4107.371050844623
4569,82.84926070883192,5870.0,-70.27604824874388,-3513.9392540252516,50.930876067880206,2860.7457620097894,-90.91161675395725,-46146.191788551136,62.70246891576566,66.30214058910921,5118.23,-90.91161675395725,-3513.5439764620965
4118,82.84926070883192,6864.0,-58.07841280612954,-2429.887040610613,53.90267499845048,2350.327177970035,-76.13018421444329,-28684.413705345203,62.48497199395328,66.12923458447409,5281.845,-76.13018421444329,-2429.096743087998
4911,82.84926070883192,6864.0,-90.1479549881405,-2837.2569193695263,53.795775959110685,2177.828198279662,-114.2868748817861,-32002.515632155697,62.711009694495075,66.87047271356248,5255.62,-114.2868748817861,-2836.2744114627735
5298,82.84926070883192,6864.0,49.232614477981166,-1970.141197685416,53.93293806185813,2839.2154465415747,31.764745732569807,-9478.274940601117,62.965202779873216,66.5705446560256,5109.255,31.764745732569807,-1970.1757982073052
5847,82.84926070883192,6864.0,30.581192859515845,-2472.786692673543,54.2574392418779,2966.0689681753424,7.602819969551248,-13441.652897017368,63.079620571022254,66.55633184406699,5183.12,7.602819969551248,-2472.75685949106
6312,82.84926070883192,6864.0,231.99584811494017,-483.1013972509652,53.16724546326683,2966.0689681753424,223.04513576761414,26115.28808831324,62.93855785285516,66.48317679901233,5165.175,223.04513576761414,-484.18877633934386
6192,82.84926070883192,6864.0,114.65438009663325,-1484.642746019226,54.1960216191195,2966.0689681753424,97.32511457749854,6205.745141361431,63.362623098924914,66.63041998949187,5241.98,97.32511457749854,-1485.0122242026437
4378,82.84926070883192,5870.0,-303.52175527763535,-4266.227787613384,50.930876067880206,2860.7457620097894,-350.83987469751827,-50848.178553816906,62.70246891576566,66.30214058910921,5118.23,-350.83987469751827,-4263.780037515925
7836,82.84926070883192,5870.0,-106.54250749557042,-2926.6703718249314,52.24155375513007,2169.982775462851,-140.8513170823705,-21816.43683512624,62.301314246684704,66.17262953011206,5264.05,-140.8513170823705,-2925.4139983664645
5892,82.84926070883192,5870.0,-231.62323007173492,-3836.4645412400127,52.27065742363227,2065.4193803979247,-274.2060470939517,-41596.39384917842,62.52735194722651,66.92688650234794,5237.825,-274.2060470939517,-3834.4201499903606
6153,82.84926070883192,6864.0,-67.18110067776209,-2897.5103877524784,53.93293806185813,2839.2154465415747,-98.82043465832481,-20481.935187573912,62.965202779873216,66.5705446560256,5109.255,-98.82043465832481,-2896.7118910907757
6093,82.84926070883192,6864.0,-102.12679167283721,-3061.5431125019336,54.2574392418779,2966.0689681753424,-138.33995493913002,-21495.756231410793,63.079620571022254,66.55633184406699,5183.12,-138.33995493913002,-3060.4393987574094
6230,82.84926070883192,5870.0,-130.66491635077983,-3127.0803886469566,50.90725083523016,2854.2461817769386,-169.40917115904662,-23171.65799944635,62.78841872087564,65.92271517637028,5088.18,-169.40917115904662,-3125.700383527798
6871,82.84926070883192,6864.0,-125.2233989714735,-3264.121845614247,53.640493054552316,2987.5211006355307,-164.18305991274556,-24582.352387692066,63.31863159973991,66.22882307236696,5200.69,-164.18305991274556,-3262.8075062199296
8362,82.84926070883192,5870.0,81.06515492990768,-1768.3856072460292,49.76925839058243,2777.3451704881118,57.48000766564379,4951.5869069573855,62.71230078730621,65.64958317740019,5076.22,57.48000766564379,-1768.4501623064373
3372,82.84926070883192,5870.0,-301.2778047260844,-4758.6991868134055,51.526524842121006,2191.434907923039,-350.77369206227826,-56866.84804640028,62.29875780485122,65.66229725053049,5219.39,-350.77369206227826,-4756.252497984723
4996,82.84926070883192,5870.0,-403.80934864558515,-5479.721804064378,51.47379187395182,2086.871512858113,-458.4070345223445,-74909.71543216237,62.52479550539302,66.3918171159846,5193.67,-458.4070345223445,-5476.652483620136
5558,82.84926070883192,6864.0,-71.05290086092182,-3561.895374978408,53.3407204965192,2683.6291112203285,-95.12248258383232,-43114.41174906237,62.96264633803973,66.15201763980957,5056.865,-95.12248258383232,-3561.3959254310107
5102,82.84926070883192,6864.0,85.16772783129937,-1318.2808798547262,53.65068076038914,2987.5211006355307,75.56267897907831,-4887.827493687583,62.9744597395189,66.1155424231562,5142.525,75.56267897907831,-1318.4401349940333
5698,82.84926070883192,6864.0,37.291204976739124,-2473.247173772305,52.58608869033423,2987.5211006355307,18.494771840143343,-18683.251067046025,62.93600141102168,66.04238737810154,5124.31,18.494771840143343,-2473.2964541089896
6133,82.84926070883192,6864.0,77.83696112899617,-2290.808158515301,53.640493054552316,2987.5211006355307,62.613751937972886,-15513.440882993018,63.31863159973991,66.22882307236696,5200.69,62.613751937972886,-2291.170563385645
5459,82.84926070883192,5870.0,-127.07365263728917,-2882.1588407129584,49.76925839058243,2777.3451704881118,-157.22859478983972,-29518.090812726612,62.71230078730621,65.64958317740019,5076.22,-157.22859478983972,-2880.8570160677677
6235,82.84926070883192,5870.0,-289.3528047865246,-4685.221862519126,51.526524842121006,2191.434907923039,-333.17199219619334,-61620.30002895596,62.29875780485122,65.66229725053049,5219.39,-333.17199219619334,-4682.942041989733
6041,82.84926070883192,5870.0,-177.71229592143268,-3507.6190233838006,51.007433779371176,1988.138571284944,-213.49114159427117,-38968.374206445405,62.87895776585205,66.85438618095077,5177.925,-213.49114159427117,-3505.962228449212
5936,82.84926070883192,6864.0,-70.59556972515617,-3237.32385226518,53.16925189766817,2628.0999192822705,-95.24120899790253,-36355.60827496994,63.3219385489258,66.90262758193265,5041.12,-95.24120899790253,-3236.7065837288183
6772,82.84926070883192,6864.0,219.25382297160286,-300.757683182699,53.479212161538115,2931.991908697473,213.02962341778,23949.525667050508,63.223082195939014,66.89199583984474,5126.78,213.02962341778,-301.680077926593
6436,82.84926070883192,6864.0,193.85452636213304,-981.2233385572291,52.41089139603102,2931.991908697473,183.7041458573284,14216.112896802875,63.32977513447187,66.72935774070537,5108.565,183.7041458573284,-982.1302432067928
6457,82.84926070883192,6864.0,125.90972623194696,-1386.6466521053928,53.44843066525541,2931.991908697473,115.70898119912069,-451.4010329386474,63.67279386019893,66.97943301449004,5174.165,115.70898119912069,-1387.1537372223493
6460,82.84926070883192,6864.0,30.108201984950604,-2350.0457496565145,51.717074363471916,2855.090897408647,14.915294740470284,-21687.86151823658,63.21257717504954,66.61970132764152,5102.56,14.915294740470284,-2350.055378600352
6857,82.84926070883192,6864.0,220.0884680995181,-869.7675059515025,53.235536278105236,2195.405725047342,218.84296874374553,7829.772902376346,62.90068086119169,66.55508019755014,5222.855,218.84296874374553,-870.8761706483438
5169,82.84926070883192,6864.0,306.20270545859466,-189.6818628470712,52.84284815880468,2143.7511388017933,308.50423510000536,24453.303460547446,63.06261551312062,67.27158121985677,5197.135,308.50423510000536,-191.30688013734493
5585,82.84926070883192,6864.0,170.80191001155524,-1678.1096779475897,53.16925189766817,2628.0999192822705,164.79610663911978,-5988.848995041683,63.3219385489258,66.90262758193265,5041.12,164.79610663911978,-1679.168901480912
5918,82.84926070883192,6864.0,59.15172891589684,-2040.0109791670016,53.479212161538115,2931.991908697473,43.41758909257869,-12384.801996268401,63.223082195939014,66.89199583984474,5126.78,43.41758909257869,-2040.134486354542
4862,82.84926070883192,6864.0,-138.14540535606793,-3490.598822263171,52.41089139603102,2931.991908697473,-165.11651976615792,-45482.3479789734,63.32977513447187,66.72935774070537,5108.565,-165.11651976615792,-3489.489659258913
5409,82.84926070883192,6864.0,-65.24973933557098,-3033.31730297871,53.44843066525541,2931.991908697473,-88.34186070013344,-34223.22247036259,63.67279386019893,66.97943301449004,5174.165,-88.34186070013344,-3032.6831892077566
6398,82.84926070883192,6864.0,140.64769641700502,-1057.6684443593404,51.717074363471916,2855.090897408647,130.04240732539887,7594.024841036179,63.21257717504954,66.61970132764152,5102.56,130.04240732539887,-1058.161044162599
7460,82.84926070883192,6864.0,89.953311195437,-1709.0889007016547,53.235536278105236,2195.405725047342,73.55218679674374,-1870.8920757877868,62.90068086119169,66.55508019755014,5222.855,73.55218679674374,-1709.2044891537832
7132,82.84926070883192,6864.0,212.29574637480795,-1153.4945593500881,52.84284815880468,2143.7511388017933,201.79543164021297,13542.086025687655,63.06261551312062,67.27158121985677,5197.135,201.79543164021297,-1154.5042975235554
6370,82.84926070883192,6864.0,193.75862726709417,-1651.932910953727,52.51408832491579,1865.1629639530809,180.26927579637183,6439.9842556008525,63.05991935785473,67.3946203996954,5088.825,180.26927579637183,-1654.2795052363665
6691,82.84926070883192,6864.0,309.16595282728827,-598.2712388828156,53.479212161538115,2931.991908697473,307.57358146105946,22722.717967800494,63.223082195939014,66.89199583984474,5126.78,307.57358146105946,-600.1059386873496
4367,82.84926070883192,5870.0,-10.515501723017408,-2301.6767108271774,50.520469435695134,2755.5132402037684,-34.21937368504568,-14472.76692661475,63.182192444325835,66.32164466181722,5072.435,-34.21937368504568,-2301.2227203811294
6565,82.84926070883192,6864.0,57.94347628881819,-1502.6235674059656,53.44843066525541,2931.991908697473,36.1325739629266,4997.832463107134,63.67279386019893,66.97943301449004,5174.165,36.1325739629266,-1502.427306311245
7290,82.84926070883192,6864.0,-41.48131417400612,-2654.6157024716563,51.717074363471916,2855.090897408647,-71.22247019672461,-16157.95820255249,63.21257717504954,66.61970132764152,5102.56,-71.22247019672461,-2653.912287412677
6624,82.84926070883192,6864.0,-54.66857564719839,-3356.0071674820033,53.235536278105236,2195.405725047342,-84.68679828378788,-29491.073981963815,62.90068086119169,66.55508019755014,5222.855,-84.68679828378788,-3355.342004297312
1027,82.84926070883192,6864.0,-506.8939500559013,-6509.787158346218,46.72768440032979,1633.2501373717378,-564.7449990088061,-100259.86793624272,62.10144811900349,65.17921777971401,5175.87,-564.7449990088061,-6506.356479514153
3214,82.84926070883192,5870.0,-493.7482985651003,-6181.538565465095,51.24352849328941,2451.621250788566,-548.6430594150751,-96552.08629275726,63.17435585877976,66.4758487203043,5000.465,-548.6430594150751,-6178.123085772716
5633,82.84926070883192,6864.0,-5.951197935566668,-2460.571593016287,53.479212161538115,2931.991908697473,-25.63501445242359,-21977.7840199764,63.223082195939014,66.89199583984474,5126.78,-25.63501445242359,-2460.2617232089965
6196,82.84926070883192,6864.0,188.32190369738092,-632.812669332293,52.41089139603102,2931.991908697473,179.3844766421604,18184.565630806344,63.32977513447187,66.72935774070537,5108.565,179.3844766421604,-633.5661861710155
5026,82.84926070883192,5870.0,-164.28625040040222,-3612.853390382748,51.412413878324976,2755.5132402037684,-202.18719232615186,-36368.305218794485,63.52521117005289,66.57083582904842,5137.03,-202.18719232615186,-3611.403986955506
6233,82.84926070883192,6864.0,49.04363229189244,-2512.732537505169,51.717074363471916,2855.090897408647,33.94704985966773,-22572.40673846666,63.21257717504954,66.61970132764152,5102.56,33.94704985966773,-2512.956370684471
4220,82.84926070883192,5870.0,-20.552661586728462,-2027.5067794159409,51.15097493422775,1971.8575729050472,-41.81372190518839,-13629.030592387393,62.71702311392311,66.12486631549667,5203.645,-41.81372190518839,-2026.7906702520243
6304,82.84926070883192,6864.0,-3.5549655668676934,-2054.220730311897,52.84284815880468,2143.7511388017933,-27.618983456237544,-8916.217647605481,63.06261551312062,67.27158121985677,5197.135,-27.618983456237544,-2053.601047178021
5572,82.84926070883192,5870.0,-13.320380416246522,-2334.101230996378,51.24352849328941,2451.621250788566,-37.05693789082132,-15211.73811091288,63.17435585877976,66.4758487203043,5000.465,-37.05693789082132,-2333.6409745847204
5740,82.84926070883192,5870.0,107.91197547045809,-1735.0507514149579,51.55845552534772,2712.56680959669,86.70904786144933,5073.030619454395,62.771165024344036,66.1900628890082,4985.23,86.70904786144933,-1735.353097198471
6169,82.84926070883192,6864.0,-88.75552504291113,-3082.941349426141,52.526137724581105,2931.991908697473,-124.90640372065266,-21231.973079060168,63.00284851434539,66.30327957993389,5024.58,-124.90640372065266,-3081.893608721381
6421,82.84926070883192,5870.0,-63.639776193297585,-2848.334138814153,51.68570886872925,2712.56680959669,-97.22991798071797,-17622.379426330506,63.13325320895742,66.37764630058368,5031.24,-97.22991798071797,-2847.4583118543583
6296,82.84926070883192,6864.0,46.70769192084387,-2290.539596383546,51.765407836196935,2855.090897408647,19.596078284611874,-3706.4291296253414,62.809054896350766,66.19362316687004,5021.245,19.596078284611874,-2290.430253352656
6883,82.84926070883192,5870.0,19.66243834388923,-2429.605063121637,51.44441831305666,1928.9111422979672,-9.263684016452835,-6710.532640761198,62.37378079420852,65.87555570085392,5099.145,-9.263684016452835,-2429.205665802823
6359,82.84926070883192,5870.0,-42.969557218124315,-2741.769274715803,51.339031284502795,1945.1921406778652,-74.54369266409206,-16242.650823929085,62.48699980475658,66.60507556630805,5076.45,-74.54369266409206,-2740.9569803585314
6273,82.84926070883192,5870.0,-46.74570128659496,-3011.9269506336586,51.42153805985234,2408.6748201814876,-75.87218074293568,-24381.573398061555,62.77726794725725,66.22653810566155,4865.58,-75.87218074293568,-3011.335779461291
5728,82.84926070883192,5870.0,-49.520541674272145,-3390.2862328835763,51.55845552534772,2712.56680959669,-79.67214208505777,-30205.832952076435,62.771165024344036,66.1900628890082,4985.23,-79.67214208505777,-3389.78946551455
4717,82.84926070883192,5870.0,-70.0762033293629,-3237.8461988465647,50.78028268304601,2712.56680959669,-103.2918652503823,-25776.540803662585,62.85526582419935,66.07233404717446,4972.33,-103.2918652503823,-3237.0766350032222
6572,82.84926070883192,6864.0,-20.5696072079296,-3063.3398060030418,53.59204956182175,2931.991908697473,-44.79855656742723,-28716.771627102993,63.28083589910346,66.60947593989656,5084.495,-44.79855656742723,-3063.032757919609
7030,82.84926070883192,6864.0,265.52597964374,-637.5381727892124,51.765407836196935,2855.090897408647,262.43976221311345,18781.51405038738,62.809054896350766,66.19362316687004,5021.245,262.43976221311345,-638.9830036800945
7429,82.84926070883192,6864.0,251.95385445249792,-397.0301068919031,53.30847174225892,2195.405725047342,244.16293228482377,27840.51641643087,62.5574385414771,66.05216944870078,5134.475,244.16293228482377,-398.0812551093688
6118,82.84926070883192,6864.0,151.47725162599284,-1657.1332539167731,53.090863439999964,2143.7511388017933,135.1448272785089,4963.452357862455,62.67065755202515,66.76867047100741,5111.78,135.1448272785089,-1657.7197762716976
2843,82.84926070883192,5870.0,-118.24915681410087,-3587.377482661157,51.42153805985234,2408.6748201814876,-155.3307345521822,-32218.989268824855,62.77726794725725,66.22653810566155,4865.58,-155.3307345521822,-3586.2898235038
5115,82.84926070883192,5870.0,-30.105931668665185,-2766.0168656986234,51.55845552534772,2712.56680959669,-62.95797117381858,-13466.93702477527,62.771165024344036,66.1900628890082,4985.23,-62.95797117381858,-2765.395537797902
7424,82.84926070883192,6864.0,122.6288474565525,-1571.2639062109272,52.526137724581105,2931.991908697473,100.59740191693732,10816.699197508651,63.00284851434539,66.30327957993389,5024.58,100.59740191693732,-1571.5912441096423
7384,82.84926070883192,6864.0,183.94410602889653,-1387.198861044544,53.59204956182175,2931.991908697473,171.20276096222207,8899.403004193375,63.28083589910346,66.60947593989656,5084.495,171.20276096222207,-1388.1046145562213
7639,82.84926070883192,6864.0,199.19143700608151,-857.5249787138088,51.765407836196935,2855.090897408647,187.16327165467976,19099.259252704836,62.809054896350766,66.19362316687004,5021.245,187.16327165467976,-858.3648036210029
8294,82.84926070883192,6864.0,350.05478323082264,417.01247048274433,53.30847174225892,2195.405725047342,348.07850523060563,45665.70471877548,62.5574385414771,66.05216944870078,5134.475,348.07850523060563,415.37802182336947
7129,82.84926070883192,6864.0,192.45045999052755,-1469.0080425290587,53.090863439999964,2143.7511388017933,179.75806192051556,8143.291402610562,62.67065755202515,66.76867047100741,5111.78,179.75806192051556,-1469.9159901995824
4359,82.84926070883192,5870.0,-119.9003782160029,-3738.0354978244195,51.42153805985234,2408.6748201814876,-157.83290905301942,-33962.87089376266,62.77726794725725,66.22653810566155,4865.58,-157.83290905301942,-3736.976079736982
6073,82.84926070883192,5870.0,22.674577976938544,-2258.2789445857443,51.55845552534772,2712.56680959669,-6.495757307235635,-3361.9672839683344,62.771165024344036,66.1900628890082,4985.23,-6.495757307235635,-2257.9550097980073
5260,82.84926070883192,5870.0,32.46681481159659,-2138.5703439383883,50.78028268304601,2712.56680959669,3.4434688283261607,-293.46408213993027,62.85526582419935,66.07233404717446,4972.33,3.4434688283261607,-2138.284917500531
6770,82.84926070883192,6864.0,96.85633454540664,-2005.0751476802513,53.59204956182175,2931.991908697473,72.92264426093016,2779.831964554194,63.28083589910346,66.60947593989656,5084.495,72.92264426093016,-2005.3190503454089
6734,82.84926070883192,6864.0,119.41092622738401,-1776.2428215728032,51.765407836196935,2855.090897408647,95.57541001866653,9273.589532712018,62.809054896350766,66.19362316687004,5021.245,95.57541001866653,-1776.5810383016074
6536,82.84926070883192,6864.0,114.49965384017977,-2059.074606046233,53.30847174225892,2195.405725047342,90.95781444210752,3532.8492386302582,62.5574385414771,66.05216944870078,5134.475,90.95781444210752,-2059.370982743254
6591,82.84926070883192,6864.0,136.04564522891633,-1932.4479134976616,53.090863439999964,2143.7511388017933,114.73958807844049,4836.497842571004,62.67065755202515,66.76867047100741,5111.78,114.73958807844049,-1932.9270867810926
6043,82.84926070883192,6864.0,197.02055799526278,-1439.766836585305,52.61885588389122,1865.1629639530809,179.38308359758838,15514.949120630248,62.66283144633222,66.9685422389239,4968.19,179.38308359758838,-1441.9657025741383
5743,82.84926070883192,6864.0,145.0077206338907,-2250.793308034633,53.52754563426311,2931.991908697473,124.50291836069442,-736.7084108178515,62.918747714490074,66.4400742045078,5044.21,124.50291836069442,-2251.5782004030407
6855,82.84926070883192,5870.0,169.00663118597973,-1289.1388628590216,50.78028268304601,2712.56680959669,150.4837217689855,16363.035954584637,62.85526582419935,66.07233404717446,4972.33,150.4837217689855,-1289.813093705599
7338,82.84926070883192,6864.0,350.7074788556097,-186.9338542208766,53.59204956182175,2931.991908697473,347.34135613266267,36614.874716600505,63.28083589910346,66.60947593989656,5084.495,347.34135613266267,-188.8908717011873
4127,82.84926070883192,5870.0,8.787165370970492,-2881.95804625623,49.38355431781431,2678.6122289149425,-21.07103685238898,-15268.298112638302,62.75739193717452,65.35518418397587,5069.835,-21.07103685238898,-2881.7699183702516
8120,82.84926070883192,6864.0,162.37346840382114,-1344.7897700097008,53.528927053831495,2195.405725047342,147.336098530649,10117.590859255262,62.71618606263077,65.5985068825238,5228.805,147.336098530649,-1345.3833862722763
7641,82.84926070883192,6864.0,246.1781267130404,-721.748240822673,53.42463381560977,2143.7511388017933,237.23912155864326,22151.717095435033,62.89832399651908,66.31500790483042,5209.505,237.23912155864326,-722.9053858336745
